provinsi,kabupaten_kota,kecamatan,kelurahan_desa,kode_pos
,subulussalam,sultan daulat,namo buayo,24782
,subulussalam,sultan daulat,pasir belo,24782
,subulussalam,sultan daulat,pulau belen (pulo bellen),24782
,subulussalam,sultan daulat,pulau kedep (pulo kedep),24782
,subulussalam,sultan daulat,sigerun (sigrun),24782
,subulussalam,sultan daulat,singgersing,24782
,subulussalam,sultan daulat,suka maju,24782
,sukabumi,bantargadung,bantar gadung,43363
,sukabumi,bantargadung,bantar gebang,43363
,sukabumi,bantargadung,bojong galing,43363
,sukabumi,bantargadung,limus nunggal,43363
,sukabumi,bantargadung,mangun jaya,43363
,sukabumi,baros,baros,43161
,sukabumi,baros,jayamekar,43166
,sukabumi,baros,jayaraksa,43166
,sukabumi,baros,sudajayahilir,43161
,sukabumi,bojong genteng,berekah,43353
,sukabumi,bojong genteng,bojong galing / galih,43353
,sukabumi,bojong genteng,bojong genteng,43353
,sukabumi,bojong genteng,cibodas,43353
,sukabumi,bojong genteng,cipanengah,43353
,sukabumi,caringin,caringin kulon,43154
,sukabumi,caringin,caringin wetan,43154
,sukabumi,caringin,cijengkol,43154
,sukabumi,caringin,cikembang,43154
,sukabumi,caringin,mekarjaya,43154
,sukabumi,caringin,seuseupan,43154
,sukabumi,caringin,sukamulya,43154
,sukabumi,caringin,talaga,43154
,sukabumi,ciambar,ambarjaya,43356
,sukabumi,ciambar,ciambar,43356
,sukabumi,ciambar,cibunarjaya,43356
,sukabumi,ciambar,ginanjar,43356
,sukabumi,ciambar,munjul,43356
,sukabumi,cibadak,batununggal,43351
,sukabumi,cibadak,cibadak,43351
,sukabumi,cibadak,ciheulang tonggoh,43351
,sukabumi,cibadak,karangtengah,43351
,sukabumi,cibadak,neglasari,43351
,sukabumi,cibadak,pamuruyan,43351
,sukabumi,cibadak,sekarwangi,43351
,sukabumi,cibadak,sukasirna,43351
,sukabumi,cibadak,tenjojaya,43351
,sukabumi,cibadak,warnajati,43351
,sukabumi,cibeureum,babakan,43142
,sukabumi,cibeureum,cibeureumhilir,43165
,sukabumi,cibeureum,limusnunggal,43165
,sukabumi,cibeureum,sindangpalay,43162
,sukabumi,cibitung,banyumurni,43172
,sukabumi,cibitung,banyuwangi,43172
,sukabumi,cibitung,cibitung,43172
,sukabumi,cibitung,cibodas,43172
,sukabumi,cibitung,cidahu,43172
,sukabumi,cibitung,talagamurni,43172
,sukabumi,cicantayan,cicantayan,43155
,sukabumi,cicantayan,cijalingan,43155
,sukabumi,cicantayan,cimahi,43155
,sukabumi,cicantayan,cimanggis,43155
,sukabumi,cicantayan,cisande,43155
,sukabumi,cicantayan,hegarmanah,43155
,sukabumi,cicantayan,lembursawah,43155
,sukabumi,cicantayan,sukadamai,43155
,sukabumi,cicurug,bangbayang,43359
,sukabumi,cicurug,benda,43359
,sukabumi,cicurug,caringin,43359
,sukabumi,cicurug,cicurug,43359
,sukabumi,cicurug,cisaat,43359
,sukabumi,cicurug,kutajaya,43359
,sukabumi,cicurug,mekarsari,43359
,sukabumi,cicurug,nanggerang,43359
,sukabumi,cicurug,nyangkowek,43359
,sukabumi,cicurug,pasawahan,43359
,sukabumi,cicurug,purwasari,43359
,sukabumi,cicurug,tenjoayu,43359
,sukabumi,cicurug,tenjolaya,43359
,sukabumi,cidadap,banjarsari,43183
,sukabumi,cidadap,cidadap,43183
,sukabumi,cidadap,hegarmulya,43183
,sukabumi,cidadap,mekartani,43183
,sukabumi,cidadap,padasenang,43183
,sukabumi,cidadap,tenjolaut,43183
,sukabumi,cidahu,babakan pari,43358
,sukabumi,cidahu,cidahu,43358
,sukabumi,cidahu,girijaya,43358
,sukabumi,cidahu,jayabakti,43358
,sukabumi,cidahu,pasirdoton,43358
,sukabumi,cidahu,pondok kaso tengah,43358
,sukabumi,cidahu,pondok kaso tonggoh,43358
,sukabumi,cidahu,tangkil,43358
,sukabumi,cidolog,cidolog,43184
,sukabumi,cidolog,cikarang,43184
,sukabumi,cidolog,cipamingkis,43184
,sukabumi,cidolog,mekarjaya,43184
,sukabumi,cidolog,tegallega,43184
,sukabumi,ciemas,cibenda,43177
,sukabumi,ciemas,ciemas,43177
,sukabumi,ciemas,ciwaru,43177
,sukabumi,ciemas,girimukti,43177
,sukabumi,ciemas,mandrajaya,43177
,sukabumi,ciemas,mekarjaya,43177
,sukabumi,ciemas,mekarsakti,43177
,sukabumi,ciemas,tamanjaya,43177
,sukabumi,cikakak,cikakak,43365
,sukabumi,cikakak,cileungsing,43365
,sukabumi,cikakak,cimaja,43365
,sukabumi,cikakak,cirendang,43365
,sukabumi,cikakak,gandasoli,43365
,sukabumi,cikakak,margalaksana,43365
,sukabumi,cikakak,ridogalih,43365
,sukabumi,cikakak,sirnarasa,43365
,sukabumi,cikakak,sukamaju,43365
,sukabumi,cikembar,bojong,43157
,sukabumi,cikembar,bojongkembar,43157
,sukabumi,cikembar,bojongraharja,43157
,sukabumi,cikembar,cibatu,43157
,sukabumi,cikembar,cikembar,43157
,sukabumi,cikembar,cimanggu,43157
,sukabumi,cikembar,kertaraharja,43157
,sukabumi,cikembar,parakanlima,43157
,sukabumi,cikembar,sukamaju,43157
,sukabumi,cikembar,sukamulya,43157
,sukabumi,cikidang,bumisari,43367
,sukabumi,cikidang,cicareuh,43367
,sukabumi,cikidang,cijambe,43367
,sukabumi,cikidang,cikidang,43367
,sukabumi,cikidang,cikiray,43367
,sukabumi,cikidang,gunung malang,43367
,sukabumi,cikidang,mekarnangka,43367
,sukabumi,cikidang,nangkakoneng,43367
,sukabumi,cikidang,pangkalan,43367
,sukabumi,cikidang,sampora,43367
,sukabumi,cikidang,tamansari,43367
,sukabumi,cikole,cikole,43113
,sukabumi,cikole,cisarua,43115
,sukabumi,cikole,gunung parang,43111
,sukabumi,cikole,kebonjati,43112
,sukabumi,cikole,selabatu,43114
,sukabumi,cikole,subangjaya,43116
,sukabumi,cimanggu,boregah indah,43178
,sukabumi,cimanggu,cimanggu,43178
,sukabumi,cimanggu,karangmekar,43178
,sukabumi,cimanggu,sukajadi,43178
,sukabumi,cimanggu,sukamaju,43178
,sukabumi,cimanggu,sukamanah,43178
,sukabumi,ciracap,cikangkung,43176
,sukabumi,ciracap,ciracap,43176
,sukabumi,ciracap,gunungbatu,43176
,sukabumi,ciracap,mekarsari,43176
,sukabumi,ciracap,pasirpanjang,43176
,sukabumi,ciracap,purwasedar,43176
,sukabumi,cireunghas,bencoy,43193
,sukabumi,cireunghas,cikurutug,43193
,sukabumi,cireunghas,cipurut,43193
,sukabumi,cireunghas,cireunghas,43193
,sukabumi,cireunghas,tegalpanjang,43193
,sukabumi,cisaat,babakan,43152
,sukabumi,cisaat,cibatu,43152
,sukabumi,cisaat,cibolang kaler,43152
,sukabumi,cisaat,cisaat,43152
,sukabumi,cisaat,gunungjaya,43152
,sukabumi,cisaat,kutasirna,43152
,sukabumi,cisaat,nagrak,43132
,sukabumi,cisaat,padaasih,43152
,sukabumi,cisaat,selajambe,43152
,sukabumi,cisaat,sukamanah,43152
,sukabumi,cisaat,sukamantri,43152
,sukabumi,cisaat,sukaresmi,43152
,sukabumi,cisaat,sukasari,43134
,sukabumi,cisolok,caringin,43366
,sukabumi,cisolok,cicadas,43366
,sukabumi,cisolok,cikahuripan,43366
,sukabumi,cisolok,cikelat,43366
,sukabumi,cisolok,cisolok,43366
,sukabumi,cisolok,gunung kramat,43366
,sukabumi,cisolok,gunung tanjung,43366
,sukabumi,cisolok,karangpapak,43366
,sukabumi,cisolok,pasirbaru,43366
,sukabumi,cisolok,sirnaresmi,43366
,sukabumi,cisolok,wanajaya,43366
,sukabumi,cisolok,wangunsari,43366
,sukabumi,citamiang,cikondang,43142
,sukabumi,citamiang,citamiang,43143
,sukabumi,citamiang,gedongpanjang,43144
,sukabumi,citamiang,nanggeleng,43145
,sukabumi,citamiang,tipar,43141
,sukabumi,curugkembar,bojong tugu,43182
,sukabumi,curugkembar,cimenteng,43182
,sukabumi,curugkembar,curugkembar,43182
,sukabumi,curugkembar,mekartanjung,43182
,sukabumi,curugkembar,sindangraja,43182
,sukabumi,curugkembar,tanjungsari,43182
,sukabumi,geger bitung,buniwangi,43197
,sukabumi,geger bitung,caringin,43154
,sukabumi,geger bitung,ciengang,43197
,sukabumi,geger bitung,cijurey,43197
,sukabumi,geger bitung,gegerbitung,43197
,sukabumi,geger bitung,karangjaya,43197
,sukabumi,geger bitung,sukamanah,43197
,sukabumi,gunung guruh,cibentang,43156
,sukabumi,gunung guruh,cibolang,43156
,sukabumi,gunung guruh,cikujang,43156
,sukabumi,gunung guruh,gunung guruh,43156
,sukabumi,gunung guruh,kebonmanggu,43156
,sukabumi,gunung guruh,sirnaresmi,43156
,sukabumi,gunung puyuh,gunung puyuh,43123
,sukabumi,gunung puyuh,karamat,43122
,sukabumi,gunung puyuh,karangtengah,43121
,sukabumi,gunung puyuh,sriwedari,43121
,sukabumi,jampang kulon,bojong genteng,43178
,sukabumi,jampang kulon,bojongsari,43178
,sukabumi,jampang kulon,cikarang,43178
,sukabumi,jampang kulon,cikaranggeusan,43178
,sukabumi,jampang kulon,ciparay,43178
,sukabumi,jampang kulon,jampang kulon,43178
,sukabumi,jampang kulon,karanganyar,43178
,sukabumi,jampang kulon,mekarjaya,43178
,sukabumi,jampang kulon,nagraksari,43178
,sukabumi,jampang kulon,padajaya,43178
,sukabumi,jampang kulon,tanjung,43178
,sukabumi,jampang tengah,bantar agung,43171
,sukabumi,jampang tengah,bantarpanjang,43171
,sukabumi,jampang tengah,bojong jengkol,43171
,sukabumi,jampang tengah,bojongtipar,43171
,sukabumi,jampang tengah,cijulang,43171
,sukabumi,jampang tengah,jampang tengah,43171
,sukabumi,jampang tengah,nangerang,43171
,sukabumi,jampang tengah,padabeunghar,43171
,sukabumi,jampang tengah,panumbangan,43171
,sukabumi,jampang tengah,sindangresmi,43171
,sukabumi,jampang tengah,tanjungsari,43171
,sukabumi,kabandungan,cianaga,43368
,sukabumi,kabandungan,cihamerang,43368
,sukabumi,kabandungan,cipeuteuy,43368
,sukabumi,kabandungan,kabandungan,43368
,sukabumi,kabandungan,mekarjaya,43368
,sukabumi,kabandungan,tugubandung,43368
,sukabumi,kadudampit,cikahuripan,43153
,sukabumi,kadudampit,cipetir,43153
,sukabumi,kadudampit,citamiang,43153
,sukabumi,kadudampit,gede pangrango,43153
,sukabumi,kadudampit,kadudampit,43153
,sukabumi,kadudampit,muaradua,43153
,sukabumi,kadudampit,sukamaju,43153
,sukabumi,kadudampit,sukamanis,43153
,sukabumi,kadudampit,undrus binangun,43153
,sukabumi,kalapa nunggal,gunung endut,43354
,sukabumi,kalapa nunggal,kadununggal,43354
,sukabumi,kalapa nunggal,kalapa nunggal,43354
,sukabumi,kalapa nunggal,makasari,43354
,sukabumi,kalapa nunggal,palasari girang,43354
,sukabumi,kalapa nunggal,pulosari,43354
,sukabumi,kalapa nunggal,walangsari,43354
,sukabumi,kali bunder,balekambang,43185
,sukabumi,kali bunder,bojong,43185
,sukabumi,kali bunder,cimahpar,43185
,sukabumi,kali bunder,kalibunder,43185
,sukabumi,kali bunder,sekarsari,43185
,sukabumi,kali bunder,sukaluyu,43185
,sukabumi,kebonpedes,bojongsawah,43194
,sukabumi,kebonpedes,cikaret,43194
,sukabumi,kebonpedes,jambenenggang,43194
,sukabumi,kebonpedes,kebonpedes,43194
,sukabumi,kebonpedes,sasagaran,43194
,sukabumi,lembursitu,cikundul,43168
,sukabumi,lembursitu,cipanengah,43134
,sukabumi,lembursitu,lembursitu,43169
,sukabumi,lembursitu,sindangsari,43167
,sukabumi,lembursitu,situmekar,43169
,sukabumi,lengkong,cilangkap,43174
,sukabumi,lengkong,langkapjaya,43174
,sukabumi,lengkong,lengkong,43174
,sukabumi,lengkong,neglasari,43174
,sukabumi,lengkong,tegallega,43174
,sukabumi,nagrak,babakan panjang,43356
,sukabumi,nagrak,balekambang,43356
,sukabumi,nagrak,cihanyawar,43356
,sukabumi,nagrak,cisarua,43356
,sukabumi,nagrak,darmareja,43356
,sukabumi,nagrak,girijaya,43356
,sukabumi,nagrak,kalaparea,43356
,sukabumi,nagrak,nagrak selatan,43356
,sukabumi,nagrak,nagrak utara,43356
,sukabumi,nagrak,pawenang,43356
,sukabumi,nyalindung,bojongkalong,43196
,sukabumi,nyalindung,bojongsari,43196
,sukabumi,nyalindung,cijangkar,43196
,sukabumi,nyalindung,cisitu,43196
,sukabumi,nyalindung,kertaangsana,43196
,sukabumi,nyalindung,mekarsari,43196
,sukabumi,nyalindung,neglasari,43196
,sukabumi,nyalindung,nyalindung,43196
,sukabumi,nyalindung,sukamaju,43196
,sukabumi,nyalindung,wangunreja,43196
,sukabumi,pabuaran,bantarsari,43173
,sukabumi,pabuaran,cibadak,43173
,sukabumi,pabuaran,ciwalat,43173
,sukabumi,pabuaran,pabuaran,43173
,sukabumi,pabuaran,sirnasari,43173
,sukabumi,pabuaran,sukajaya,43173
,sukabumi,parakan salak,bojongasih,43355
,sukabumi,parakan salak,bojonglongok,43355
,sukabumi,parakan salak,lebaksari,43355
,sukabumi,parakan salak,parakansalak,43355
,sukabumi,parakan salak,sukakersa,43355
,sukabumi,parakan salak,sukatani,43355
,sukabumi,parung kuda,babakanjaya,43357
,sukabumi,parung kuda,bojong kokosan,43357
,sukabumi,parung kuda,kompa,43357
,sukabumi,parung kuda,langensari,43357
,sukabumi,parung kuda,palasari hilir,43357
,sukabumi,parung kuda,parung kuda,43357
,sukabumi,parung kuda,pondok kaso landeuh,43357
,sukabumi,parung kuda,sundawenang,43357
,sukabumi,pelabuhan / palabuhan ratu,buniwangi,43364
,sukabumi,pelabuhan / palabuhan ratu,cibodas,43364
,sukabumi,pelabuhan / palabuhan ratu,cikadu,43364
,sukabumi,pelabuhan / palabuhan ratu,cimanggu,43364
,sukabumi,pelabuhan / palabuhan ratu,citarik,43364
,sukabumi,pelabuhan / palabuhan ratu,citepus,43365
,sukabumi,pelabuhan / palabuhan ratu,jayanti,43364
,sukabumi,pelabuhan / palabuhan ratu,pasirsuren,43364
,sukabumi,pelabuhan / palabuhan ratu,pelabuhanratu (palabuhanratu),43364
,sukabumi,pelabuhan / palabuhan ratu,tonjong,43364
,sukabumi,purabaya,cicukang,43187
,sukabumi,purabaya,cimerang,43187
,sukabumi,purabaya,citamiang,43187
,sukabumi,purabaya,margaluyu,43187
,sukabumi,purabaya,neglasari,43187
,sukabumi,purabaya,pagelaran,43187
,sukabumi,purabaya,purabaya,43187
,sukabumi,sagaranten,cibaregbeg,43181
,sukabumi,sagaranten,cibitung,43181
,sukabumi,sagaranten,curugluhur,43181
,sukabumi,sagaranten,datarnangka,43181
,sukabumi,sagaranten,gunung bentang,43181
,sukabumi,sagaranten,hegarmanah,43181
,sukabumi,sagaranten,margaluyu,43181
,sukabumi,sagaranten,mekarsari,43181
,sukabumi,sagaranten,pasanggrahan,43181
,sukabumi,sagaranten,puncakmanggis,43181
,sukabumi,sagaranten,sagaranten,43181
,sukabumi,sagaranten,sinar bentang,43181
,sukabumi,simpenan,cibuntu,43361
,sukabumi,simpenan,cidadap,43361
,sukabumi,simpenan,cihaur,43361
,sukabumi,simpenan,kertajaya,43361
,sukabumi,simpenan,loji,43361
,sukabumi,simpenan,mekarasih,43361
,sukabumi,simpenan,sangrawayang,43361
,sukabumi,sukabumi,karawang,43151
,sukabumi,sukabumi,parungseah,43151
,sukabumi,sukabumi,sudajaya girang,43151
,sukabumi,sukabumi,sukajaya,43151
,sukabumi,sukabumi,warnasari,43151
,sukabumi,sukalarang,cimangkok,43191
,sukabumi,sukalarang,prianganjaya,43191
,sukabumi,sukalarang,semplak,43191
,sukabumi,sukalarang,sukalarang,43191
,sukabumi,sukalarang,sukamaju,43191
,sukabumi,sukalarang,titisan,43191
,sukabumi,sukaraja,cisarua,43192
,sukabumi,sukaraja,langensari,43192
,sukabumi,sukaraja,limbangan,43192
,sukabumi,sukaraja,margaluyu,43192
,sukabumi,sukaraja,pasirhalang,43192
,sukabumi,sukaraja,selaawi,43192
,sukabumi,sukaraja,selawangi,43192
,sukabumi,sukaraja,sukamekar,43192
,sukabumi,sukaraja,sukaraja,43192
,sukabumi,surade,buniwangi,43179
,sukabumi,surade,cipeundeuy,43179
,sukabumi,surade,citanglar,43179
,sukabumi,surade,gunung sungging,43179
,sukabumi,surade,jagamukti,43179
,sukabumi,surade,kadaleman,43179
,sukabumi,surade,kademangan,43179
,sukabumi,surade,pasiripis,43179
,sukabumi,surade,sirnasari,43179
,sukabumi,surade,sukatani,43179
,sukabumi,surade,swakarya,43179
,sukabumi,surade,wanasari,43179
,sukabumi,tegal buleud,bangbayang,43186
,sukabumi,tegal buleud,buniasih,43186
,sukabumi,tegal buleud,calingcing,43186
,sukabumi,tegal buleud,nangela,43186
,sukabumi,tegal buleud,rambay,43186
,sukabumi,tegal buleud,sumberjaya,43186
,sukabumi,tegal buleud,tegalbuleud,43186
,sukabumi,waluran,caringin nunggal,43175
,sukabumi,waluran,mekar mukti,43175
,sukabumi,waluran,sukamukti,43175
,sukabumi,waluran,waluran,43175
,sukabumi,waluran,waluran mandiri,43175
,sukabumi,warudoyong,benteng,43132
,sukabumi,warudoyong,dayeuhluhur,43134
,sukabumi,warudoyong,nyomplong,43131
,sukabumi,warudoyong,sukakarya,43135
,sukabumi,warudoyong,warudoyong,43133
,sukabumi,warung kiara,bantarkalong,43362
,sukabumi,warung kiara,bojongkerta,43362
,sukabumi,warung kiara,girijaya,43362
,sukabumi,warung kiara,hegarmanah,43362
,sukabumi,warung kiara,kertamukti,43362
,sukabumi,warung kiara,mekarjaya,43362
,sukabumi,warung kiara,sirnajaya,43362
,sukabumi,warung kiara,sukaharja,43362
,sukabumi,warung kiara,ubrug,43362
,sukabumi,warung kiara,warungkiara,43362
,sukamara,balai riam,air dua,74173
,sukamara,balai riam,balai riam,74173
,sukamara,balai riam,bangun jaya,74173
,sukamara,balai riam,bukit sungkai,74173
,sukamara,balai riam,jihing,74173
,sukamara,balai riam,lupu peruca,74173
,sukamara,balai riam,pempaning,74173
,sukamara,balai riam,sekuningan baru,74173
,sukamara,jelai,kuala jelai,74171
,sukamara,jelai,pulau nibung,74171
,sukamara,jelai,sei / sungai baru,74171
,sukamara,jelai,sei / sungai bundung,74171
,sukamara,jelai,sei / sungai raja,74171
,sukamara,pantai lunci,sei / sungai cabang barat,74171
,sukamara,pantai lunci,sei / sungai damar,74171
,sukamara,pantai lunci,sei / sungai pasir,74171
,sukamara,pantai lunci,sei / sungai tabuk,74171
,sukamara,permata kecubung,ajang,74173
,sukamara,permata kecubung,kenawan,74173
,sukamara,permata kecubung,laman baru,74173
,sukamara,permata kecubung,natai kondang,74173
,sukamara,permata kecubung,nibung terjun,74173
,sukamara,permata kecubung,semantun,74173
,sukamara,permata kecubung,sembi kuan,74173
,sukamara,sukamara,karta mulya / mulia,74172
,sukamara,sukamara,mendawai,74172
,sukamara,sukamara,natai sedawak,74172
,sukamara,sukamara,padang,74172
,sukamara,sukamara,pangkalan muntai,74172
,sukamara,sukamara,petarikan,74172
,sukamara,sukamara,pudu,74172
,sukamara,sukamara,sukaraja,74172
,sukoharjo,baki,bakipandeyan,57556
,sukoharjo,baki,bentakan,57556
,sukoharjo,baki,duwet,57556
,sukoharjo,baki,gedongan,57556
,sukoharjo,baki,gentan,57556
,sukoharjo,baki,jetis,57556
,sukoharjo,baki,kadilangu,57556
,sukoharjo,baki,kudu,57556
,sukoharjo,baki,mancasan,57556
,sukoharjo,baki,menuran,57556
,sukoharjo,baki,ngrombo,57556
,sukoharjo,baki,purbayan,57556
,sukoharjo,baki,siwal,57556
,sukoharjo,baki,waru,57556
,sukoharjo,bendosari,bendosari,57528
,sukoharjo,bendosari,cabeyan,57528
,sukoharjo,bendosari,gentan,57528
,sukoharjo,bendosari,jagan,57528
,sukoharjo,bendosari,jombor,57521
,sukoharjo,bendosari,manisharjo,57528
,sukoharjo,bendosari,mertan,57528
,sukoharjo,bendosari,mojorejo,57528
,sukoharjo,bendosari,mulur,57528
,sukoharjo,bendosari,paluhombo,57528
,sukoharjo,bendosari,puhgogor,57528
,sukoharjo,bendosari,sidorejo,57527
,sukoharjo,bendosari,sugihan,57528
,sukoharjo,bendosari,toriyo,57528
,sukoharjo,bulu,bulu,57563
,sukoharjo,bulu,gentan,57563
,sukoharjo,bulu,kamal,57563
,sukoharjo,bulu,karangasem,57563
,sukoharjo,bulu,kedungsono,57563
,sukoharjo,bulu,kunden,57563
,sukoharjo,bulu,lengking,57563
,sukoharjo,bulu,malangan,57563
,sukoharjo,bulu,ngasinan,57563
,sukoharjo,bulu,puron,57563
,sukoharjo,bulu,sanggang,57563
,sukoharjo,bulu,tiyaran,57563
,sukoharjo,gatak,blimbing,57557
,sukoharjo,gatak,geneng,57557
,sukoharjo,gatak,jati,57557
,sukoharjo,gatak,kagokan,57557
,sukoharjo,gatak,klaseman,57557
,sukoharjo,gatak,krajan,57557
,sukoharjo,gatak,luwang,57557
,sukoharjo,gatak,mayang,57557
,sukoharjo,gatak,sanggung,57557
,sukoharjo,gatak,sraten,57557
,sukoharjo,gatak,tempel,57557
,sukoharjo,gatak,trangsan,57557
,sukoharjo,gatak,trosemi,57557
,sukoharjo,gatak,wironanggan,57557
,sukoharjo,grogol,banaran,57552
,sukoharjo,grogol,cemani,57552
,sukoharjo,grogol,gedangan,57552
,sukoharjo,grogol,grogol,57552
,sukoharjo,grogol,kadokan,57552
,sukoharjo,grogol,kwarasan,57552
,sukoharjo,grogol,langenharjo,57552
,sukoharjo,grogol,madegondo,57552
,sukoharjo,grogol,manang,57552
,sukoharjo,grogol,pandeyan,57552
,sukoharjo,grogol,parangjoro,57552
,sukoharjo,grogol,pondok,57552
,sukoharjo,grogol,sanggrahan,57552
,sukoharjo,grogol,telukan,57552
,sukoharjo,kartasura,gonilan,57169
,sukoharjo,kartasura,gumpang,57169
,sukoharjo,kartasura,kartasura,57169
,sukoharjo,kartasura,kertonatan,57166
,sukoharjo,kartasura,makamhaji,57161
,sukoharjo,kartasura,ngabeyan,57165
,sukoharjo,kartasura,ngadirejo,57163
,sukoharjo,kartasura,ngemplak,57169
,sukoharjo,kartasura,pabelan,57169
,sukoharjo,kartasura,pucangan,57168
,sukoharjo,kartasura,singopuran,57164
,sukoharjo,kartasura,wirogunan,57166
,sukoharjo,mojolaban,bekonang,57554
,sukoharjo,mojolaban,cangkol,57554
,sukoharjo,mojolaban,demakan,57554
,sukoharjo,mojolaban,dukuh,57554
,sukoharjo,mojolaban,gadingan,57554
,sukoharjo,mojolaban,joho,57554
,sukoharjo,mojolaban,klumprit,57554
,sukoharjo,mojolaban,kragilan,57554
,sukoharjo,mojolaban,laban,57554
,sukoharjo,mojolaban,palur,57554
,sukoharjo,mojolaban,plumbon,57554
